time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1992-02-08T00:33:45.800Z,42.691,11.96,10,3,md,,,,0.6,us,usp00052sd,2014-11-07T00:50:04.551Z,"central Italy",earthquake,,,,,reviewed,us,fir
1992-02-07T23:43:57.960Z,42.691,11.921,7.6,3.5,md,,,,1,us,usp00052sa,2014-11-07T00:50:04.500Z,"1 km ENE of San Lorenzo Nuovo, Italy",earthquake,,2.7,,,reviewed,us,lju
1992-02-07T23:37:15.870Z,42.696,11.996,19.7,2.9,md,,,,0.9,us,usp00052s9,2014-11-07T00:50:04.497Z,"1 km SE of Castel Giorgio, Italy",earthquake,,6.9,,,reviewed,us,fir
1992-02-07T23:17:52.080Z,42.704,11.936,5.9,3.7,mb,,,,1.1,us,usp00052s7,2014-11-07T00:50:04.487Z,"3 km NE of San Lorenzo Nuovo, Italy",earthquake,,2.4,,1,reviewed,us,us
1992-02-07T20:00:15.430Z,44.784,17.061,10,3.2,ml,,,,1.4,us,usp00052rx,2014-11-07T00:50:04.458Z,"9 km E of Bronzani Majdan, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,zag
1992-02-07T08:14:18.150Z,41.233,19.4,10,3.7,md,,,,1,us,usp00052rb,2014-11-07T00:50:04.371Z,"11 km SSW of Durrës, Albania",earthquake,,,,,reviewed,us,ath
1992-02-06T22:28:27.140Z,44.877,7.35,10,2.8,ml,,,,1.1,us,usp00052qt,2014-11-07T00:50:04.275Z,"1 km ESE of Pinerolo, Italy",earthquake,,,,,reviewed,us,gen
1992-02-05T21:37:22.520Z,47.173,9.648,10,3,ml,,,,1.1,us,usp00052p0,2014-11-07T00:50:03.604Z,"4 km WSW of Nenzing, Austria",earthquake,,,,,reviewed,us,vie
1992-02-05T14:00:56.490Z,43.413,5.439,10,3.1,ml,,,,0.7,us,usp00052nj,2014-11-07T00:50:03.201Z,"1 km S of Simiane-Collongue, France",earthquake,,,,,reviewed,us,str
1992-02-05T05:07:06.190Z,44.492,10.47,20.4,2.9,ml,,,,1,us,usp00052mz,2014-11-07T00:50:02.904Z,"3 km SW of Casina, Italy",earthquake,,4,,,reviewed,us,ldg
1992-02-03T20:36:26.670Z,36.618,16.031,33,4.5,ml,,,,1.2,us,usp00052k7,2014-11-07T00:50:02.532Z,"80 km E of Portopalo di Capo Passero, Italy",earthquake,,,,,reviewed,us,ttg
1992-01-30T07:53:54.840Z,39.742,19.665,5,3.3,md,,,,1,us,usp00052e5,2014-11-07T00:49:57.688Z,"3 km NW of Agios Georgis, Greece",earthquake,,,,,reviewed,us,ath
1992-01-28T21:35:04.120Z,43.162,5.049,11.5,3.4,ml,,,,0.6,us,usp00052c5,2014-11-07T00:49:57.330Z,"19 km SSW of Sausset-les-Pins, France",earthquake,,1.5,,,reviewed,us,ldg
1992-01-28T12:38:16.430Z,43.09,5.031,10,2.8,ml,,,,1,us,usp00052bn,2014-11-07T00:49:57.290Z,"27 km SSW of Sausset-les-Pins, France",earthquake,,,,,reviewed,us,ldg
1992-01-28T00:49:35.320Z,42.936,16.78,10,3.1,ml,,,,1.1,us,usp00052b7,2014-11-07T00:49:57.249Z,"1 km WSW of Blato, Croatia",earthquake,,,,,reviewed,us,zag
1992-01-27T22:16:47.510Z,42.953,16.815,17.3,3.9,ml,,,,1.2,us,usp00052b2,2014-11-07T00:49:57.235Z,"2 km NE of Blato, Croatia",earthquake,,4.1,,,reviewed,us,zag
1992-01-23T23:17:52.720Z,44.39,9.751,10.5,3.2,ml,,,,0.9,us,usp000525k,2014-11-07T00:49:56.491Z,"4 km NNW of Zeri, Italy",earthquake,,2.1,,,reviewed,us,ldg
1992-01-23T22:46:20.000Z,44.398,9.762,5,3,ml,,,,1,us,usp000525h,2014-11-07T00:49:56.485Z,"4 km N of Zeri, Italy",earthquake,,,,,reviewed,us,ldg
1992-01-23T06:47:36.400Z,37.972,19.976,10,3.7,mb,,,,1.1,us,usp000524b,2014-11-07T00:49:56.215Z,"47 km WSW of Lixoúri, Greece",earthquake,,,,3,reviewed,us,us
1992-01-23T04:40:04.940Z,44.245,8.219,10,2.9,ml,,,,0.7,us,usp0005240,2014-11-07T00:49:56.177Z,"3 km SSW of Bormida, Italy",earthquake,,,,,reviewed,us,gen
1992-01-23T03:16:02.670Z,44.595,7.309,6,2.8,ml,,,,0.7,us,usp000523r,2014-11-07T00:49:56.110Z,"3 km NE of Frassino, Italy",earthquake,,4,,,reviewed,us,ldg
1992-01-21T16:59:11.030Z,43.442,5.454,5,3,ml,,,,0.5,us,usp000521n,2014-11-07T00:49:55.860Z,"1 km SW of Gardanne, France",earthquake,,,,,reviewed,us,str
1992-01-21T01:21:45.250Z,43.485,7.998,30.7,3.2,ml,,,,1,us,usp000520u,2014-11-07T00:49:55.791Z,"40 km SSE of Santo Stefano al Mare, Italy",earthquake,,3.1,,,reviewed,us,ldg
1992-01-20T06:20:50.190Z,43.957,9.881,10,2.9,ml,,,,0.9,us,usp00051zx,2014-11-07T00:49:55.633Z,"11 km SSE of Portovenere, Italy",earthquake,,,,,reviewed,us,ldg
1992-01-19T01:50:25.380Z,47.374,18.921,10,3.1,ml,,,,0.5,us,usp00051yb,2014-11-07T00:49:55.502Z,"2 km SSE of Érd, Hungary",earthquake,,,,,reviewed,us,bra
1992-01-17T20:48:18.670Z,39.697,16.653,20.5,3.5,mb,,,,1,us,usp00051wr,2014-11-07T00:49:55.334Z,"10 km NE of Fabrizio, Italy",earthquake,,3.5,,2,reviewed,us,us
1992-01-15T06:17:37.600Z,43.437,5.433,10,2.8,ml,,,,0.6,us,usp00051tn,2014-11-07T00:49:54.973Z,"0 km N of Simiane-Collongue, France",earthquake,,,,,reviewed,us,str
1992-01-13T14:32:06.960Z,43.145,17.169,10,3.7,ml,,,,1.6,us,usp00051ru,2014-11-07T00:49:54.771Z,"16 km SSE of Tu?epi, Croatia",earthquake,,,,,reviewed,us,zag
1992-01-13T00:38:31.260Z,41.843,10.75,10,3.5,ml,,,,1.1,us,usp00051qy,2014-11-07T00:49:54.609Z,"58 km SSW of Isola del Giglio, Italy",earthquake,,,,,reviewed,us,ldg
1992-01-10T01:52:43.450Z,43.908,7.745,10.7,3.1,ml,,,,0.6,us,usp00051m3,2014-11-07T00:49:54.108Z,"1 km ENE of Bajardo, Italy",earthquake,,2.5,,,reviewed,us,ldg
1992-01-09T15:53:58.040Z,41.238,19.131,10,3.3,md,,,,1.1,us,usp00051kj,2014-11-07T00:49:54.040Z,"28 km WSW of Durrës, Albania",earthquake,,,,,reviewed,us,ath
1992-01-08T20:20:33.590Z,43.43,5.429,10,3.1,ml,,,,0.6,us,usp00051je,2014-11-07T00:49:53.923Z,"0 km W of Simiane-Collongue, France",earthquake,,,,,reviewed,us,str
1992-01-06T20:55:37.770Z,44.265,10.78,11.9,2.8,ml,,,,1.3,us,usp00051ft,2014-11-07T00:49:53.558Z,"3 km N of Sestola, Italy",earthquake,,4,,,reviewed,us,ldg
1992-01-03T09:46:05.890Z,43.426,5.441,10,2.9,ml,,,,0.6,us,usp00051b0,2014-11-07T00:49:52.588Z,"0 km SE of Simiane-Collongue, France",earthquake,,,,,reviewed,us,str
1992-01-02T13:44:59.980Z,44.991,10.011,26.5,3.5,ml,,,,1,us,usp000519h,2014-11-07T00:49:51.990Z,"2 km WNW of Busseto, Italy",earthquake,,2.6,,,reviewed,us,ldg
1992-01-02T12:30:49.900Z,44.97,10.014,25.2,3.5,md,,,,1.2,us,usp000519e,2014-11-07T00:49:51.931Z,"northern Italy",earthquake,,3.1,,,reviewed,us,tri
1992-01-02T02:12:25.490Z,44.417,6.422,6.7,3,ml,,,,0.6,us,usp000518u,2014-11-07T00:49:51.240Z,"9 km NE of Seyne-les-Alpes, France",earthquake,,1.6,,,reviewed,us,ldg
1992-01-01T16:34:26.390Z,37.861,7.042,10,3.9,ml,,,,0.9,us,usp0005182,2014-11-07T00:49:50.861Z,"109 km N of Skikda, Algeria",earthquake,,,,,reviewed,us,ldg
1992-01-01T15:18:25.140Z,43.211,18.283,7.9,3.5,ml,,,,1.4,us,usp0005180,2014-11-07T00:49:50.791Z,"14 km ESE of Nevesinje, Bosnia and Herzegovina",earthquake,,3.1,,,reviewed,us,ttg
1992-01-01T10:12:18.870Z,45.004,9.974,10,3.4,ml,,,,1.1,us,usp000517q,2014-11-07T00:49:50.598Z,"2 km NE of Besenzone, Italy",earthquake,,,,,reviewed,us,vie
1991-12-29T05:47:02.220Z,44.907,11.268,3.6,4,ml,,,,1.1,us,usp0005149,2014-11-07T00:49:48.713Z,"5 km WNW of Scortichino, Italy",earthquake,,2,,,reviewed,us,vie
1991-12-28T19:28:51.990Z,47.958,7.171,10,2.8,ml,,,,1.1,us,usp000513s,2014-11-07T00:49:48.657Z,"Switzerland",earthquake,,,,,reviewed,us,ldg
1991-12-27T04:59:28.140Z,44.867,11.103,5,3,ml,,,,1.3,us,usp0005111,2014-11-07T00:49:47.663Z,"3 km SE of Mirandola, Italy",earthquake,,4.6,,,reviewed,us,vie
1991-12-26T20:59:43.270Z,45.059,9.92,10,2.8,ml,,,,0.8,us,usp000510b,2014-11-07T00:49:47.378Z,"3 km SSW of Monticelli d'Ongina, Italy",earthquake,,,,,reviewed,us,ldg
1991-12-26T07:51:57.200Z,47.492,8.363,10,2.8,ml,,,,0.8,us,usp00050zk,2014-11-07T00:49:47.269Z,"1 km SE of Ehrendingen, Switzerland",earthquake,,,,,reviewed,us,ldg
1991-12-26T04:09:14.870Z,44.111,10.143,10,3.1,ml,,,,0.8,us,usp00050za,2014-11-07T00:49:47.245Z,"5 km NE of Carrara, Italy",earthquake,,,,,reviewed,us,ldg
1991-12-23T07:39:36.060Z,44.26,11.469,21.2,3.4,ml,,,,1.1,us,usp00050ve,2014-11-07T00:49:46.779Z,"5 km NNW of Castel del Rio, Italy",earthquake,,4.7,,,reviewed,us,vie
1991-12-22T00:32:25.420Z,43.68,7.787,22.3,2.8,ml,,,,0.5,us,usp00050s1,2014-11-07T00:49:46.304Z,"14 km SSE of Ospedaletti, Italy",earthquake,,4.4,,,reviewed,us,gen
1991-12-19T09:11:30.630Z,43.396,5.43,10,3.2,ml,,,,1.1,us,usp00050nk,2014-11-07T00:49:45.728Z,"3 km NNW of Palama, France",earthquake,,,,,reviewed,us,ldg
1991-12-15T22:32:40.420Z,43.748,13.214,11.6,3.5,ml,,,,1.3,us,usp00050h8,2014-11-07T00:49:44.835Z,"3 km N of Senigallia, Italy",earthquake,,3,,,reviewed,us,ldg
1991-12-15T20:00:50.760Z,37.646,15.115,5,4.5,mb,,,,1.4,us,usp00050gx,2014-11-07T00:49:44.781Z,"0 km WSW of Pennisi, Italy",earthquake,,,,9,reviewed,us,us
1991-12-15T05:52:20.810Z,39.216,16.2,10,4,mb,,,,1.1,us,usp00050fr,2020-08-29T01:09:43.807Z,"0 km W of Domanico, Italy",earthquake,,,,4,reviewed,us,us
1991-12-14T21:38:44.980Z,41.267,15.191,14.7,3.4,md,,,,1.4,us,usp00050fb,2014-11-07T00:49:44.554Z,"2 km NE of Greci, Italy",earthquake,,4.4,,,reviewed,us,rom
1991-12-14T14:29:57.040Z,43.775,17.566,10,3.2,ml,,,,1.2,us,usp00050ey,2014-11-07T00:49:44.487Z,"6 km SSW of Prozor, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,ttg
1991-12-14T09:54:55.660Z,37.691,15.109,10,3.4,ml,,,,1.4,us,usp00050ee,2014-11-07T00:49:44.433Z,"1 km NNE of Zafferana Etnea, Italy",earthquake,,,,,reviewed,us,rom
1991-12-13T19:32:19.520Z,40.968,18.332,33,3.4,md,,,,0.6,us,usp00050dd,2014-11-07T00:49:44.220Z,"46 km NE of Materdomini, Italy",earthquake,,,,,reviewed,us,ath
1991-12-11T13:06:05.690Z,43.434,5.457,5,3.2,ml,,,,0.7,us,usp000509p,2014-11-07T00:49:43.441Z,"1 km ENE of Simiane-Collongue, France",earthquake,,,,,reviewed,us,ldg
1991-12-09T16:59:43.360Z,44.492,10.513,19.6,3,ml,,,,1,us,usp000507t,2014-11-07T00:49:43.257Z,"2 km SSE of Casina, Italy",earthquake,,5.8,,,reviewed,us,ldg
1991-12-09T14:39:53.990Z,44.51,10.328,10,3.3,mb,,,,1.1,us,usp000507r,2014-11-07T00:49:43.253Z,"3 km NNW of Vetto, Italy",earthquake,,,,1,reviewed,us,us
1991-12-09T14:39:05.720Z,39.657,16.98,10,3.5,mb,,,,0.9,us,usp000507q,2014-11-07T00:49:43.249Z,"17 km N of Cariati, Italy",earthquake,,,,1,reviewed,us,us
1991-12-09T13:38:01.660Z,44.472,10.57,24.3,3.4,ml,,,,1.3,us,usp000507j,2014-11-07T00:49:43.237Z,"3 km SW of Baiso, Italy",earthquake,,4.8,,,reviewed,us,ldg
1991-12-08T14:37:52.820Z,46.394,7.483,5,2.8,ml,,,,1.2,us,usp000506d,2014-11-07T00:49:43.043Z,"7 km SSE of Lenk, Switzerland",earthquake,,,,,reviewed,us,ldg
1991-12-08T12:25:15.420Z,44.543,10.601,10,4.3,ml,,,,1.2,us,usp000506a,2014-11-07T00:49:42.998Z,"1 km W of Viano, Italy",earthquake,,,,,reviewed,us,grf
1991-12-04T21:16:11.040Z,42.949,18.775,11.4,3.5,ml,,,,1,us,usp000501q,2014-11-07T00:49:41.936Z,"23 km SSW of Plužine, Montenegro",earthquake,,4.6,,,reviewed,us,ttg
1991-12-04T13:31:30.580Z,44.978,9.932,19.6,3.1,ml,,,,1,us,usp0005013,2014-11-07T00:49:41.782Z,"1 km S of Cortemaggiore, Italy",earthquake,,3,,,reviewed,us,vie
1991-12-03T16:58:23.530Z,44.994,9.965,14.3,3,ml,,,,1,us,usp0004zzj,2014-11-07T00:49:41.412Z,"1 km NE of Besenzone, Italy",earthquake,,2.5,,,reviewed,us,ldg
1991-12-03T10:13:05.870Z,43.839,17.642,5,3.9,mb,,,,1.3,us,usp0004zz1,2014-11-07T00:49:41.022Z,"3 km NE of Prozor, Bosnia and Herzegovina",earthquake,,,,1,reviewed,us,us
1991-12-02T03:22:09.860Z,44.637,6.993,10,2.8,ml,,,,0.4,us,usp0004zxb,2014-11-07T00:49:40.411Z,"3 km WNW of Pontechianale, Italy",earthquake,,,,,reviewed,us,ldg
1991-12-01T21:59:18.250Z,43.703,17.548,5,3.6,ml,,,,1.3,us,usp0004zx3,2014-11-07T00:49:40.265Z,"14 km SSW of Prozor, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,tir
1991-12-01T20:07:17.500Z,43.751,17.505,10,3.4,ml,,,,1.2,us,usp0004zx0,2014-11-07T00:49:40.201Z,"8 km S of Rumboci, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,tir
1991-12-01T18:04:39.500Z,43.708,17.531,5,3.2,ml,,,,1.1,us,usp0004zwu,2014-11-07T00:49:40.065Z,"Croatia-Bosnia and Herzegovina border region",earthquake,,,,,reviewed,us,tir
1991-12-01T09:19:36.840Z,44.48,6.922,10.6,2.8,ml,,,,0.4,us,usp0004zw9,2014-11-07T00:49:39.819Z,"5 km W of Acceglio, Italy",earthquake,,2.9,,,reviewed,us,gen
1991-12-01T06:59:03.390Z,42.314,19.203,14.3,2.8,ml,,,,1,us,usp0004zw2,2014-11-07T00:49:39.634Z,"2 km SSW of Gori?ani, Montenegro",earthquake,,4.1,,,reviewed,us,ttg
1991-11-30T20:51:38.180Z,44.086,18.122,10,2.8,ml,,,,1.2,us,usp0004zvh,2014-11-07T00:49:37.878Z,"3 km N of Dobrinje, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,ttg
1991-11-28T03:55:15.850Z,43.137,18.899,10,3,ml,,,,1.1,us,usp0004zs6,2014-11-07T00:49:37.528Z,"5 km ESE of Plužine, Montenegro",earthquake,,,,,reviewed,us,ttg
1991-11-24T16:43:54.660Z,46.72,9.524,10,2.9,ml,,,,1.1,us,usp0004zka,2014-11-07T00:49:36.122Z,"2 km W of Lenzerheide, Switzerland",earthquake,,,,,reviewed,us,ldg
1991-11-24T10:36:46.420Z,43.028,18.744,10,2.9,ml,,,,0.4,us,usp0004zjv,2014-11-07T00:49:36.086Z,"15 km SSW of Plužine, Montenegro",earthquake,,,,,reviewed,us,ttg
1991-11-23T12:43:17.640Z,43.356,19.326,10,3,ml,,,,0.6,us,usp0004zh2,2014-11-07T00:49:35.934Z,"2 km W of Pljevlja, Montenegro",earthquake,,,,,reviewed,us,ttg
1991-11-23T10:45:14.910Z,40.455,15.751,10,3,ml,,,,1,us,usp0004zgu,2014-11-07T00:49:35.920Z,"3 km NNE of Marsico Nuovo, Italy",earthquake,,,,,reviewed,us,ttg
1991-11-23T03:07:19.150Z,41.858,19.161,11,3.2,ml,,,,0.8,us,usp0004zgn,2014-11-07T00:49:35.909Z,"9 km SSW of Ulcinj, Montenegro",earthquake,,2.4,,,reviewed,us,the
1991-11-23T00:03:29.030Z,46.328,7.244,10,3.2,ml,,,,0.9,us,usp0004zgf,2014-11-07T00:49:35.889Z,"11 km NW of Savièse, Switzerland",earthquake,,,,,reviewed,us,ldg
1991-11-22T23:17:04.790Z,45.793,10.96,10,2.8,ml,,,,0.5,us,usp0004zgd,2014-11-07T00:49:35.885Z,"2 km S of Brentonico, Italy",earthquake,,,,,reviewed,us,vie
1991-11-22T21:45:55.460Z,46.738,9.513,10,3,ml,,,,0.8,us,usp0004zg6,2014-11-07T00:49:35.866Z,"3 km WNW of Lenzerheide, Switzerland",earthquake,,,,,reviewed,us,vie
1991-11-22T20:00:21.260Z,43.879,12.058,10,3.2,ml,,,,0.8,us,usp0004zfy,2014-11-07T00:49:35.849Z,"6 km ENE of San Piero in Bagno, Italy",earthquake,,,,,reviewed,us,ldg
1991-11-22T17:55:02.580Z,45.009,9.927,10,2.8,ml,,,,0.9,us,usp0004zfp,2014-11-07T00:49:35.824Z,"1 km N of Cortemaggiore, Italy",earthquake,,,,,reviewed,us,ldg
1991-11-22T07:57:44.640Z,44.999,10.035,14.2,3.5,md,,,,0.9,us,usp0004zf6,2014-11-07T00:49:35.792Z,"2 km NNW of Busseto, Italy",earthquake,,2.2,,,reviewed,us,tri
1991-11-22T07:40:00.690Z,45.019,9.985,10.6,3.8,md,,,,0.9,us,usp0004zf4,2014-11-07T00:49:35.782Z,"1 km SW of Villanova, Italy",earthquake,,1.7,,,reviewed,us,tri
1991-11-22T06:15:08.490Z,46.669,9.459,10,2.8,ml,,,,1.2,us,usp0004zf1,2014-11-07T00:49:35.775Z,"3 km SSE of Thusis, Switzerland",earthquake,,,,,reviewed,us,ldg
1991-11-21T11:46:50.490Z,46.279,7.448,14.4,3.3,ml,,,,1,us,usp0004ze1,2014-11-07T00:49:35.656Z,"0 km SSW of Lens, Switzerland",earthquake,,2,,,reviewed,us,str
1991-11-20T01:54:17.000Z,46.778,9.519,10,4.7,mb,,,,1.2,us,usp0004zc1,2022-04-28T19:00:11.767Z,"1 km WSW of Churwalden, Switzerland",earthquake,,,,18,reviewed,us,us
1991-11-18T22:28:52.810Z,43.932,16.407,10,3.9,md,,,,1,us,usp0004zar,2014-11-07T00:49:35.262Z,"Croatia region",earthquake,,,,,reviewed,us,tri
1991-11-17T08:09:18.440Z,40.966,17.829,10,3.3,mb,,,,1.1,us,usp0004z8n,2014-11-07T00:49:35.056Z,"32 km NNE of Carovigno, Italy",earthquake,,,,2,reviewed,us,us
1991-11-17T01:26:10.020Z,45.032,10.006,10.2,3.7,ml,,,,0.7,us,usp0004z86,2014-11-07T00:49:35.013Z,"0 km NE of Villanova, Italy",earthquake,,3,,,reviewed,us,ldg
1991-11-17T01:26:04.090Z,45.021,10.01,10,3.7,md,,,,1.1,us,usp0004z85,2014-11-07T00:49:35.006Z,"1 km ESE of Villanova, Italy",earthquake,,,,,reviewed,us,tri
1991-11-16T13:37:29.960Z,44.4,7.407,11.3,3,ml,,,,0.6,us,usp0004z7g,2014-11-07T00:49:34.956Z,"2 km ESE of Valgrana, Italy",earthquake,,2.3,,,reviewed,us,ldg
1991-11-11T02:45:57.560Z,44.431,10.648,10,2.9,ml,,,,1.2,us,usp0004z12,2014-11-07T00:49:33.856Z,"3 km WSW of Prignano, Italy",earthquake,,,,,reviewed,us,ldg
1991-11-11T00:45:20.910Z,43.002,17.537,13,3.9,md,,,,1.2,us,usp0004z10,2014-11-07T00:49:33.849Z,"2 km WSW of Opuzen, Croatia",earthquake,,3.1,,,reviewed,us,tri
1991-11-10T22:07:18.100Z,44.237,10.517,14.5,3,md,,,,1,us,usp0004z0v,2014-11-07T00:49:33.827Z,"7 km SW of Frassinoro, Italy",earthquake,,3.6,,,reviewed,us,fir
1991-11-10T19:52:17.270Z,44.44,10.74,19.2,3.3,ml,,,,1,us,usp0004z0r,2014-11-07T00:49:33.815Z,"3 km E of Prignano sulla Secchia, Italy",earthquake,,2.8,,,reviewed,us,ldg
1991-11-10T12:55:09.310Z,46.345,7.277,5,2.9,ml,,,,0.9,us,usp0004z0c,2014-11-07T00:49:33.769Z,"11 km NNW of Savièse, Switzerland",earthquake,,,,,reviewed,us,str
1991-11-08T23:08:42.740Z,43.498,17.8,5,3.3,ml,,,,1.2,us,usp0004yyd,2014-11-07T00:49:33.603Z,"11 km NNW of Potoci, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,ttg
1991-11-08T13:44:09.870Z,44.999,9.985,10,3,ml,,,,1.1,us,usp0004yxn,2014-11-07T00:49:33.444Z,"2 km ENE of Besenzone, Italy",earthquake,,,,,reviewed,us,ldg
1991-11-08T11:37:19.420Z,44.071,12.141,10,2.9,md,,,,1,us,usp0004yxg,2014-11-07T00:49:33.424Z,"3 km WNW of Borello, Italy",earthquake,,,,,reviewed,us,tri
1991-11-08T06:45:10.420Z,42.923,17.515,9.1,3.3,ml,,,,1.1,us,usp0004yx8,2014-11-07T00:49:33.368Z,"8 km W of Neum, Bosnia and Herzegovina",earthquake,,3.4,,,reviewed,us,ttg
1991-11-07T15:30:46.700Z,47.232,9.507,6.2,3.2,ml,,,,1.1,us,usp0004ywu,2014-11-07T00:49:33.304Z,"1 km N of Gamprin, Liechtenstein",earthquake,,3,,,reviewed,us,vie
1991-11-07T08:19:18.820Z,43.843,16.51,10,3,ml,,,,0.5,us,usp0004ywa,2014-11-07T00:49:33.158Z,"12 km NW of Hrvace, Croatia",earthquake,,,,,reviewed,us,ttg
1991-11-05T05:16:39.000Z,45.491,9.492,21,3.2,ml,,,,1.1,us,usp0004yu4,2014-11-07T00:49:32.484Z,"1 km S of Albignano, Italy",earthquake,,4,,,reviewed,us,ldg
1991-11-04T20:54:00.600Z,42.552,5.227,12.7,2.9,ml,,,,0.7,us,usp0004yts,2014-11-07T00:49:32.369Z,"74 km SSW of Sormiou, France",earthquake,,1.6,,,reviewed,us,str
1991-11-03T19:37:04.780Z,43.155,17.744,10,3.5,md,,,,1.1,us,usp0004ys5,2014-11-07T00:49:31.920Z,"5 km NNE of Tasov?i?i, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,tri
1991-11-03T09:19:34.850Z,44.191,12.178,10,3.2,md,,,,0.7,us,usp0004yrm,2014-11-07T00:49:31.770Z,"1 km SW of Santa Maria Nuova, Italy",earthquake,,,,,reviewed,us,tri
1991-11-03T09:17:42.150Z,44.145,12.294,10,3.1,md,,,,1.1,us,usp0004yrk,2014-11-07T00:49:31.761Z,"4 km E of Cesena, Italy",earthquake,,,,,reviewed,us,tri
1991-11-02T20:45:30.390Z,46.291,13.559,5,3.2,md,,,,1.1,us,usp0004yr1,2014-11-07T00:49:31.601Z,"5 km NNW of Kobarid, Slovenia",earthquake,,,,,reviewed,us,lju
1991-11-02T16:38:26.380Z,38.577,17.424,33,3.7,md,,,,1.2,us,usp0004yqy,2014-11-07T00:49:31.578Z,"46 km SE of Capo Rizzuto, Italy",earthquake,,,,,reviewed,us,ath
1991-11-02T10:42:27.510Z,44.978,9.995,23.6,2.8,ml,,,,1,us,usp0004yqr,2014-11-07T00:49:31.480Z,"3 km ESE of Besenzone, Italy",earthquake,,2.6,,,reviewed,us,rom
1991-11-01T13:30:19.150Z,44.991,9.936,13.1,3,md,,,,1,us,usp0004ypw,2014-11-07T00:49:30.829Z,"0 km E of Cortemaggiore, Italy",earthquake,,2.3,,,reviewed,us,fir
1991-11-01T13:17:44.870Z,44.978,9.94,10,3,md,,,,0.9,us,usp0004ypv,2014-11-07T00:49:30.801Z,"1 km SW of Besenzone, Italy",earthquake,,,,,reviewed,us,fir
1991-11-01T06:17:10.360Z,44.978,10.02,22.5,3.5,ml,,,,1,us,usp0004ypf,2014-11-07T00:49:30.541Z,"1 km W of Busseto, Italy",earthquake,,2.8,,,reviewed,us,ldg
1991-10-31T10:59:59.380Z,44.991,9.931,16.8,3.1,ml,,,,1,us,usp0004ynr,2014-11-07T00:49:28.587Z,"0 km ESE of Cortemaggiore, Italy",earthquake,,3.4,,,reviewed,us,ldg
1991-10-31T09:31:17.420Z,45.011,10.059,10,3.8,mb,,,,1,us,usp0004ynj,2014-11-07T00:49:28.561Z,"2 km WSW of Polesine Parmense, Italy",earthquake,,,,2,reviewed,us,us
1991-10-30T16:24:20.770Z,45.029,9.937,13.7,3.3,ml,,,,0.9,us,usp0004ymp,2014-11-07T00:49:28.458Z,"1 km NW of San Pietro in Cerro, Italy",earthquake,,2,,,reviewed,us,ldg
1991-10-30T15:35:51.490Z,45.014,9.951,10,3.1,ml,,,,1.1,us,usp0004ymm,2014-11-07T00:49:28.442Z,"0 km S of San Pietro in Cerro, Italy",earthquake,,,,,reviewed,us,ldg
1991-10-30T14:48:36.750Z,44.194,12.192,10,3.3,ml,,,,0.8,us,usp0004ymh,2014-11-07T00:49:28.435Z,"0 km SSW of Santa Maria Nuova, Italy",earthquake,,,,,reviewed,us,vie
1991-10-30T02:33:42.840Z,44.988,9.929,10,2.8,ml,,,,0.8,us,usp0004ykt,2014-11-07T00:49:28.326Z,"0 km S of Cortemaggiore, Italy",earthquake,,,,,reviewed,us,ldg
1991-10-30T00:47:06.190Z,44.985,9.9,11.8,2.8,ml,,,,0.8,us,usp0004ykm,2014-11-07T00:49:28.291Z,"2 km WSW of Cortemaggiore, Italy",earthquake,,2.4,,,reviewed,us,ldg
1991-10-29T18:48:44.170Z,41.179,19.87,5,3.2,md,,,,1.2,us,usp0004ykb,2014-11-07T00:49:28.251Z,"9 km WSW of Krrabë, Albania",earthquake,,,,,reviewed,us,ath
1991-10-29T12:26:04.260Z,45.328,14.724,10,3.1,md,,,,1.2,us,usp0004yjv,2014-11-07T00:49:28.218Z,"2 km NNE of Fužine, Croatia",earthquake,,,,,reviewed,us,lju
1991-10-29T05:28:18.000Z,44.871,11.322,10,3.2,ml,,,,0.8,us,usp0004yjg,2014-11-07T00:49:28.199Z,"1 km SSW of Scortichino, Italy",earthquake,,,,,reviewed,us,vie
1991-10-28T10:36:27.900Z,44.184,12.224,10,3.5,ml,,,,0.9,us,usp0004yh1,2014-11-07T00:49:28.098Z,"2 km SE of Santa Maria Nuova, Italy",earthquake,,,,,reviewed,us,vie
1991-10-26T12:43:37.940Z,44.168,12.204,12.1,3.2,ml,,,,0.9,us,usp0004ydj,2014-11-07T00:49:27.714Z,"3 km E of Panighina, Italy",earthquake,,2.5,,,reviewed,us,vie
1991-10-26T03:52:05.310Z,44.181,12.169,9.3,3,ml,,,,1,us,usp0004ycy,2014-11-07T00:49:27.656Z,"1 km NNE of Panighina, Italy",earthquake,,2.8,,,reviewed,us,vie
1991-10-26T02:36:53.150Z,44.175,12.199,10,3,ml,,,,0.8,us,usp0004ycv,2014-11-07T00:49:27.649Z,"2 km S of Santa Maria Nuova, Italy",earthquake,,,,,reviewed,us,ldg
